"","gameId","playId","nflId.x","displayName.x","frameId","time","jerseyNumber.x","club.x","playDirection","x.x","y.x","s.x","a.x","dis.x","o.x","dir.x","event","tackID.x","clubID.x","height.x","weight.x","birthDate.x","collegeName.x","position.x","tackle","assist","forcedFumble","pff_missedTackle","nflId.y","displayName.y","jerseyNumber.y","club.y","x.y","y.y","s.y","a.y","dis.y","o.y","dir.y","tackID.y","clubID.y","height.y","weight.y","birthDate.y","collegeName.y","position.y","posDif","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","passLength","penaltyYards","prePenaltyPlayResult","playResult","playNullifiedByPenalty","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","foulName1","foulName2","foulNFLId1","foulNFLId2"
"11",2022090800,1385,40107,"Micah Hyde",72,"2022-09-08 21:17:54.000000",23,"BUF","left",17.84,16.06,1.06,1.15,0.11,281.74,298.99,"tackle","2022090800-1385-40107","1385-BUF","6-0",197,"1990-12-31","Iowa","FS",0,0,0,1,40107,"Micah Hyde",23,"BUF",17.84,16.06,1.06,1.15,0.11,281.74,298.99,"2022090800-1385-40107","1385-BUF","6-0",197,"1990-12-31","Iowa","FS",0,47853,"Darrell Henderson","(4:14) D.Henderson left end to BUF 7 for 18 yards (D.Jackson, T.Edmunds).",2,1,10,"LA","BUF","BUF",25,"4:14",0,10,"",NA,NA,18,18,"N",35,"SINGLEBACK",6,0.571542263,0.235201139,0.764798861,0.027922984,-0.027922984,4.027251805,1.46339243,NA,NA,NA,NA
"12",2022090800,1385,46232,"Tim Settle",72,"2022-09-08 21:17:54.000000",99,"BUF","left",29.45,14.79,2.91,0.66,0.31,315.12,327.93,"tackle","2022090800-1385-46232","1385-BUF","6-3",308,"1997-07-11","Virginia Tech","DT",0,0,0,1,46232,"Tim Settle",99,"BUF",29.45,14.79,2.91,0.66,0.31,315.12,327.93,"2022090800-1385-46232","1385-BUF","6-3",308,"1997-07-11","Virginia Tech","DT",0,47853,"Darrell Henderson","(4:14) D.Henderson left end to BUF 7 for 18 yards (D.Jackson, T.Edmunds).",2,1,10,"LA","BUF","BUF",25,"4:14",0,10,"",NA,NA,18,18,"N",35,"SINGLEBACK",6,0.571542263,0.235201139,0.764798861,0.027922984,-0.027922984,4.027251805,1.46339243,NA,NA,NA,NA
"13",2022090800,1385,52647,"Dane Jackson",72,"2022-09-08 21:17:54.000000",30,"BUF","left",16.96,16.21,2.54,1.28,0.26,312.68,263.73,"tackle","2022090800-1385-52647","1385-BUF","5-11",185,"1996-11-29","Pittsburgh","CB",1,0,0,0,52647,"Dane Jackson",30,"BUF",16.96,16.21,2.54,1.28,0.26,312.68,263.73,"2022090800-1385-52647","1385-BUF","5-11",185,"1996-11-29","Pittsburgh","CB",0,47853,"Darrell Henderson","(4:14) D.Henderson left end to BUF 7 for 18 yards (D.Jackson, T.Edmunds).",2,1,10,"LA","BUF","BUF",25,"4:14",0,10,"",NA,NA,18,18,"N",35,"SINGLEBACK",6,0.571542263,0.235201139,0.764798861,0.027922984,-0.027922984,4.027251805,1.46339243,NA,NA,NA,NA
"14",2022090800,1406,41341,"DaQuan Jones",43,"2022-09-08 21:18:23.500000",92,"BUF","left",14.78,26.25,2.61,0.03,0.25,342.28,332.87,"tackle","2022090800-1406-41341","1406-BUF","6-4",322,"1991-12-27","Penn State","DT",1,0,0,0,41341,"DaQuan Jones",92,"BUF",14.78,26.25,2.61,0.03,0.25,342.28,332.87,"2022090800-1406-41341","1406-BUF","6-4",322,"1991-12-27","Penn State","DT",0,47853,"Darrell Henderson","(3:42) D.Henderson up the middle to BUF 4 for 3 yards (D.Jones).",2,1,7,"LA","BUF","BUF",7,"3:42",0,10,"",NA,NA,3,3,"N",17,"SINGLEBACK",6,0.48920399,0.263124123,0.736875877,9.97e-05,-9.97e-05,5.49063398,0.118456422,NA,NA,NA,NA
"15",2022090800,167,43298,"Leonard Floyd",18,"2022-09-08 20:27:12.099999",54,"LA","left",46.84,25.08,4.16,6.63,0.46,221.59,237.47,"tackle","2022090800-167-43298","167-LA","6-5",240,"1992-09-08","Georgia","DE",1,0,0,0,43298,"Leonard Floyd",54,"LA",46.84,25.08,4.16,6.63,0.46,221.59,237.47,"2022090800-167-43298","167-LA","6-5",240,"1992-09-08","Georgia","DE",0,42489,"Stefon Diggs","(11:54) (Shotgun) J.Allen pass short middle to S.Diggs to LA 35 for 12 yards (L.Floyd).",1,2,8,"BUF","LA","LA",47,"11:54",0,0,"C",6,NA,12,12,"N",57,"EMPTY",6,0.903882027,0.387553591,0.612446409,-0.031869978,0.031869978,2.574206113,1.373440937,NA,NA,NA,NA
"16",2022090800,1736,44976,"Matt Milano",27,"2022-09-08 21:32:43.299999",58,"BUF","left",42.47,29.61,4.02,3.78,0.41,175.96,175.93,"tackle","2022090800-1736-44976","1736-BUF","6-0",223,"1994-07-28","Boston College","OLB",1,0,0,0,44976,"Matt Milano",58,"BUF",42.47,29.61,4.02,3.78,0.41,175.96,175.93,"2022090800-1736-44976","1736-BUF","6-0",223,"1994-07-28","Boston College","OLB",0,52460,"Cam Akers","(1:20) (No Huddle) C.Akers up the middle to BUF 31 for no gain (M.Milano).",2,2,1,"LA","BUF","BUF",31,"1:20",7,10,"",NA,NA,0,0,"N",41,"SINGLEBACK",6,0.541333437,0.45873519,0.54126481,-0.01893843,0.01893843,3.812966292,-0.508192372,NA,NA,NA,NA
"17",2022090800,1836,37075,"Von Miller",37,"2022-09-08 21:36:15.900000",40,"BUF","left",50.77,23.13,3.6,4.15,0.26,3.54,58.42,"tackle","2022090800-1836-37075","1836-BUF","6-3",250,"1989-03-26","Texas A&amp;M","OLB",1,0,0,0,37075,"Von Miller",40,"BUF",50.77,23.13,3.6,4.15,0.26,3.54,58.42,"2022090800-1836-37075","1836-BUF","6-3",250,"1989-03-26","Texas A&amp;M","OLB",0,44881,"Cooper Kupp","(:26) (Shotgun) M.Stafford pass short left to C.Kupp to BUF 39 for -1 yards (V.Miller).",2,2,19,"LA","BUF","BUF",38,"0:26",7,10,"C",-3,NA,-1,-1,"N",48,"SHOTGUN",6,0.952896297,0.40814859,0.59185141,-0.033598606,0.033598606,2.390274844,-1.30166872,NA,NA,NA,NA
"18",2022090800,191,52492,"Terrell Lewis",47,"2022-09-08 20:27:46.700000",52,"LA","left",44.68,41.85,1.34,1.64,0.14,273.63,325.19,"tackle","2022090800-191-52492","191-LA","6-5",252,"1998-08-25","Alabama","OLB",1,0,0,0,52492,"Terrell Lewis",52,"LA",44.68,41.85,1.34,1.64,0.14,273.63,325.19,"2022090800-191-52492","191-LA","6-5",252,"1998-08-25","Alabama","OLB",0,52494,"Zack Moss","(11:20) Z.Moss right end to LA 34 for 1 yard (T.Lewis, G.Gaines).",1,1,10,"BUF","LA","LA",35,"11:20",0,0,"",NA,NA,1,1,"N",45,"SINGLEBACK",6,0.631043315,0.355683614,0.644316386,0.004001305,-0.004001305,3.94764705,-0.413324968,NA,NA,NA,NA
"19",2022090800,1946,42395,"Jordan Phillips",49,"2022-09-08 21:52:33.700000",97,"BUF","right",22.95,10.85,2.22,0.81,0.22,291.35,59.03,"tackle","2022090800-1946-42395","1946-BUF","6-6",341,"1992-09-21","Oklahoma","DE",1,0,0,0,42395,"Jordan Phillips",97,"BUF",22.95,10.85,2.22,0.81,0.22,291.35,59.03,"2022090800-1946-42395","1946-BUF","6-6",341,"1992-09-21","Oklahoma","DE",0,47853,"Darrell Henderson","(14:55) D.Henderson right end to LA 13 for 2 yards (J.Phillips).",3,1,10,"LA","BUF","LA",11,"14:55",10,10,"",NA,NA,2,2,"N",21,"SINGLEBACK",6,0.57667017,0.428895175,0.571104825,-0.007789671,0.007789671,0.304974266,-0.531175443,NA,NA,NA,NA
"20",2022090800,2043,42816,"Troy Hill",48,"2022-09-08 21:57:16.799999",2,"LA","left",58.36,18.81,2.48,4.4,0.26,124.75,306.57,"tackle","2022090800-2043-42816","2043-LA","5-11",184,"1991-08-29","Oregon","CB",1,0,0,0,42816,"Troy Hill",2,"LA",58.36,18.81,2.48,4.4,0.26,124.75,306.57,"2022090800-2043-42816","2043-LA","5-11",184,"1991-08-29","Oregon","CB",0,47857,"Devin Singletary","(13:02) (Shotgun) D.Singletary left guard to LA 46 for 12 yards (T.Hill).",3,1,10,"BUF","LA","BUF",42,"13:02",10,10,"",NA,NA,12,12,"N",68,"SHOTGUN",6,0.577168643,0.380947504,0.619052496,-0.024323247,0.024323247,2.479935331,0.674549397,NA,NA,NA,NA
"21",2022090800,2072,38577,"Bobby Wagner",69,"2022-09-08 21:57:58.900000",45,"LA","left",56.69,2.5,3.54,1.42,0.36,262.85,131.62,"tackle","2022090800-2072-38577","2072-LA","6-0",242,"1990-06-27","Utah State","ILB",1,0,0,0,38577,"Bobby Wagner",45,"LA",56.69,2.5,3.54,1.42,0.36,262.85,131.62,"2022090800-2072-38577","2072-LA","6-0",242,"1990-06-27","Utah State","ILB",0,47857,"Devin Singletary","(12:22) (Shotgun) D.Singletary left end to LA 45 for 1 yard (B.Wagner).",3,1,10,"BUF","LA","LA",46,"12:22",10,10,"",NA,NA,1,1,"N",56,"SHOTGUN",7,0.588097751,0.356624257,0.643375743,0.018740524,-0.018740524,3.154484728,-0.48390148,NA,NA,NA,NA
"22",2022090800,2093,47939,"Justin Hollins",53,"2022-09-08 21:58:43.900000",58,"LA","left",47.46,18.26,1.82,2.76,0.2,335.43,217.96,"tackle","2022090800-2093-47939","2093-LA","6-5",248,"1996-01-15","Oregon","OLB",1,0,0,0,47939,"Justin Hollins",58,"LA",47.46,18.26,1.82,2.76,0.2,335.43,217.96,"2022090800-2093-47939","2093-LA","6-5",248,"1996-01-15","Oregon","OLB",0,46076,"Josh Allen","(11:35) (Shotgun) J.Allen left tackle to LA 38 for 7 yards (J.Hollins).",3,2,9,"BUF","LA","LA",45,"11:35",10,10,"",NA,NA,7,7,"N",55,"SHOTGUN",6,0.895414829,0.37536478,0.62463522,-0.00778399,0.00778399,2.670583249,0.085896628,NA,NA,NA,NA
"23",2022090800,212,38577,"Bobby Wagner",12,"2022-09-08 20:28:26.799999",45,"LA","left",35.32,50.17,6.8,4.19,0.7,6.31,327.66,"tackle","2022090800-212-38577","212-LA","6-0",242,"1990-06-27","Utah State","ILB",1,0,0,0,38577,"Bobby Wagner",45,"LA",35.32,50.17,6.8,4.19,0.7,6.31,327.66,"2022090800-212-38577","212-LA","6-0",242,"1990-06-27","Utah State","ILB",0,52494,"Zack Moss","(10:42) (Shotgun) J.Allen pass short right to Z.Moss to LA 26 for 8 yards (B.Wagner).",1,2,9,"BUF","LA","LA",34,"10:42",0,0,"C",6,NA,8,8,"N",44,"SHOTGUN",6,0.880735636,0.359684918,0.640315082,-0.018238205,0.018238205,3.534322082,0.547352207,NA,NA,NA,NA
"24",2022090800,2163,43298,"Leonard Floyd",68,"2022-09-08 22:00:49.000000",54,"LA","left",32.66,8.53,1.31,1.36,0.14,191.87,250.45,"tackle","2022090800-2163-43298","2163-LA","6-5",240,"1992-09-08","Georgia","DE",1,0,0,0,43298,"Leonard Floyd",54,"LA",32.66,8.53,1.31,1.36,0.14,191.87,250.45,"2022090800-2163-43298","2163-LA","6-5",240,"1992-09-08","Georgia","DE",0,47857,"Devin Singletary","(10:07) D.Singletary left end to LA 22 for 13 yards (L.Floyd, T.Hill).",3,1,10,"BUF","LA","LA",35,"10:07",10,10,"",NA,NA,13,13,"N",45,"SINGLEBACK",5,0.585802197,0.346066438,0.653933562,-0.021070868,0.021070868,3.941324027,0.78917583,NA,NA,NA,NA
"25",2022090800,2163,43335,"A'Shawn Robinson",68,"2022-09-08 22:00:49.000000",94,"LA","left",35.57,9.3,2.31,0.59,0.23,212.22,258.77,"tackle","2022090800-2163-43335","2163-LA","6-4",330,"1995-03-21","Alabama","DT",0,0,0,1,43335,"A'Shawn Robinson",94,"LA",35.57,9.3,2.31,0.59,0.23,212.22,258.77,"2022090800-2163-43335","2163-LA","6-4",330,"1995-03-21","Alabama","DT",0,47857,"Devin Singletary","(10:07) D.Singletary left end to LA 22 for 13 yards (L.Floyd, T.Hill).",3,1,10,"BUF","LA","LA",35,"10:07",10,10,"",NA,NA,13,13,"N",45,"SINGLEBACK",5,0.585802197,0.346066438,0.653933562,-0.021070868,0.021070868,3.941324027,0.78917583,NA,NA,NA,NA
"26",2022090800,2184,52492,"Terrell Lewis",40,"2022-09-08 22:01:31.299999",52,"LA","left",26.24,30.48,4,3.14,0.41,316.47,4.93,"tackle","2022090800-2184-52492","2184-LA","6-5",252,"1998-08-25","Alabama","OLB",1,0,0,0,52492,"Terrell Lewis",52,"LA",26.24,30.48,4,3.14,0.41,316.47,4.93,"2022090800-2184-52492","2184-LA","6-5",252,"1998-08-25","Alabama","OLB",0,42489,"Stefon Diggs","(9:24) (Shotgun) J.Allen pass short left to S.Diggs to LA 15 for 7 yards (T.Lewis).",3,1,10,"BUF","LA","LA",22,"9:24",10,10,"C",4,NA,7,7,"N",32,"SHOTGUN",5,0.796962202,0.32499557,0.67500443,-0.013726037,0.013726037,4.730499857,0.40668195,NA,NA,NA,NA
"27",2022090800,2208,42816,"Troy Hill",43,"2022-09-08 22:02:11.099999",2,"LA","left",27.01,4.44,0.59,0.7,0.06,271.85,263.2,"tackle","2022090800-2208-42816","2208-LA","5-11",184,"1991-08-29","Oregon","CB",0,0,0,1,42816,"Troy Hill",2,"LA",27.01,4.44,0.59,0.7,0.06,271.85,263.2,"2022090800-2208-42816","2208-LA","5-11",184,"1991-08-29","Oregon","CB",0,47857,"Devin Singletary","(8:45) (Shotgun) J.Allen pass short left to D.Singletary to LA 7 for 8 yards (D.Long).",3,2,3,"BUF","LA","LA",15,"8:45",10,10,"C",-5,NA,8,8,"N",25,"SHOTGUN",6,0.729745507,0.311269533,0.688730467,-0.005984947,0.005984947,5.137181807,0.491405571,NA,NA,NA,NA
"28",2022090800,2208,47862,"David Long",43,"2022-09-08 22:02:11.099999",22,"LA","left",18.25,0.37,2.41,1.48,0.25,278.65,254.41,"tackle","2022090800-2208-47862","2208-LA","5-11",196,"1998-02-06","Michigan","CB",1,0,0,0,47862,"David Long",22,"LA",18.25,0.37,2.41,1.48,0.25,278.65,254.41,"2022090800-2208-47862","2208-LA","5-11",196,"1998-02-06","Michigan","CB",0,47857,"Devin Singletary","(8:45) (Shotgun) J.Allen pass short left to D.Singletary to LA 7 for 8 yards (D.Long).",3,2,3,"BUF","LA","LA",15,"8:45",10,10,"C",-5,NA,8,8,"N",25,"SHOTGUN",6,0.729745507,0.311269533,0.688730467,-0.005984947,0.005984947,5.137181807,0.491405571,NA,NA,NA,NA
"29",2022090800,2336,46190,"Taron Johnson",25,"2022-09-08 22:08:34.400000",7,"BUF","right",66.64,35.7,4.47,3.15,0.45,107.22,75.59,"tackle","2022090800-2336-46190","2336-BUF","5-11",192,"1996-07-27","Weber State","CB",0,0,0,1,46190,"Taron Johnson",7,"BUF",66.64,35.7,4.47,3.15,0.45,107.22,75.59,"2022090800-2336-46190","2336-BUF","5-11",192,"1996-07-27","Weber State","CB",0,47853,"Darrell Henderson","(7:02) (No Huddle) M.Stafford pass short middle to D.Henderson to BUF 42 for 10 yards (D.Jackson).",3,1,10,"LA","BUF","LA",48,"7:02",10,17,"C",4,NA,10,10,"N",58,"SINGLEBACK",5,0.500253379,0.273964956,0.726035044,0.008647081,-0.008647081,2.88568917,0.513975036,NA,NA,NA,NA
"30",2022090800,2336,52647,"Dane Jackson",25,"2022-09-08 22:08:34.400000",30,"BUF","right",66.27,34.87,2.01,3.32,0.19,227.64,155.64,"tackle","2022090800-2336-52647","2336-BUF","5-11",185,"1996-11-29","Pittsburgh","CB",1,0,0,0,52647,"Dane Jackson",30,"BUF",66.27,34.87,2.01,3.32,0.19,227.64,155.64,"2022090800-2336-52647","2336-BUF","5-11",185,"1996-11-29","Pittsburgh","CB",0,47853,"Darrell Henderson","(7:02) (No Huddle) M.Stafford pass short middle to D.Henderson to BUF 42 for 10 yards (D.Jackson).",3,1,10,"LA","BUF","LA",48,"7:02",10,17,"C",4,NA,10,10,"N",58,"SINGLEBACK",5,0.500253379,0.273964956,0.726035044,0.008647081,-0.008647081,2.88568917,0.513975036,NA,NA,NA,NA
"31",2022090800,2360,46085,"Tremaine Edmunds",36,"2022-09-08 22:09:15.000000",49,"BUF","right",67.51,23.47,2.42,3.84,0.24,76.95,171.95,"tackle","2022090800-2360-46085","2360-BUF","6-5",250,"1998-05-02","Virginia Tech","ILB",1,0,0,0,46085,"Tremaine Edmunds",49,"BUF",67.51,23.47,2.42,3.84,0.24,76.95,171.95,"2022090800-2360-46085","2360-BUF","6-5",250,"1998-05-02","Virginia Tech","ILB",0,47853,"Darrell Henderson","(6:18) D.Henderson right tackle to BUF 41 for 1 yard (T.Edmunds).",3,1,10,"LA","BUF","BUF",42,"6:18",10,17,"",NA,NA,1,1,"N",68,"SINGLEBACK",6,0.49924013,0.282612037,0.717387963,-0.010961,0.010961,3.399664206,-0.436088639,NA,NA,NA,NA
"32",2022090800,2464,53532,"Ernest Jones",36,"2022-09-08 22:14:32.700000",53,"LA","left",97.37,13.41,2.85,1.63,0.29,175.87,187.42,"tackle","2022090800-2464-53532","2464-LA","6-2",230,NA,"South Carolina","ILB",1,0,0,0,53532,"Ernest Jones",53,"LA",97.37,13.41,2.85,1.63,0.29,175.87,187.42,"2022090800-2464-53532","2464-LA","6-2",230,NA,"South Carolina","ILB",0,46076,"Josh Allen","(5:11) (Shotgun) J.Allen scrambles left end to BUF 14 for 8 yards (E.Jones).",3,1,15,"BUF","LA","BUF",6,"5:11",10,17,"R",NA,NA,8,8,"N",104,"SHOTGUN",7,0.457541406,0.219182916,0.780817084,-0.019701496,0.019701496,-0.670623056,0.578807611,NA,NA,NA,NA
"33",2022090800,2485,48026,"Nick Scott",48,"2022-09-08 22:15:13.599999",33,"LA","left",89.52,6.68,3.18,6.6,0.36,229.18,218.72,"tackle","2022090800-2485-48026","2485-LA","5-11",200,"1995-05-17","Penn State","SS",1,0,0,0,48026,"Nick Scott",33,"LA",89.52,6.68,3.18,6.6,0.36,229.18,218.72,"2022090800-2485-48026","2485-LA","5-11",200,"1995-05-17","Penn State","SS",0,52494,"Zack Moss","(4:29) Z.Moss left end to BUF 22 for 8 yards (N.Scott).",3,2,7,"BUF","LA","BUF",14,"4:29",10,17,"",NA,NA,8,8,"N",96,"I_FORM",7,0.273489743,0.19948142,0.80051858,-0.029215209,0.029215209,-0.091815445,1.005362856,NA,NA,NA,NA
